shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_914785,33.988726,-118.201475,391,14622.91903637
p_914785,33.988769,-118.201384,392,14632.58579102
p_914785,33.988761,-118.201298,393,14640.58132347
p_914785,33.988753,-118.201207,394,14649.03614284
p_914785,33.988724,-118.200901,395,14677.49201749
p_914785,33.988686,-118.200545,396,14710.65431774
p_914785,33.988673,-118.200415,397,14722.75217825
p_914785,33.988614,-118.200348,398,14731.7606668
p_914785,33.988511,-118.199402,399,14819.91189852
p_914785,33.988548,-118.199236,400,14835.78943208
p_914785,33.988496,-118.198747,401,14881.33834765
p_914785,33.988445,-118.198269,402,14925.86505996
p_914785,33.988386,-118.198151,403,14938.58127676
p_914785,33.98831,-118.197441,404,15004.7228582
p_914785,33.98829,-118.197247,405,15022.78472116
p_914785,33.988321,-118.197015,406,15044.49496892
p_914785,33.988299,-118.196849,407,15060.02585687
p_914785,33.98829,-118.196779,408,15066.57026843
p_914785,33.988265,-118.196585,409,15084.70860909
p_914785,33.988226,-118.196167,410,15123.57228272
p_914785,33.988215,-118.196045,411,15134.91062452
p_914785,33.988201,-118.195889,412,15149.40805324
p_914785,33.988129,-118.195089,413,15223.75631922
p_914785,33.988106,-118.19484,414,15246.90435109
p_914785,33.988095,-118.194719,415,15258.15085192
p_914785,33.988084,-118.194602,416,15269.0300189
p_914785,33.988066,-118.194399,417,15287.89271747
p_914785,33.988027,-118.194021,418,15323.08594395
p_914785,33.987986,-118.193624,419,15360.0487005
p_914785,33.987953,-118.193308,420,15389.47496211
p_914785,33.987917,-118.192999,421,15418.30379273
p_914785,33.987885,-118.19273,422,15443.41099384
p_914785,33.98786,-118.192442,423,15470.16569072
p_914785,33.98784,-118.192214,424,15491.34890557
p_914785,33.987387,-118.192292,425,15542.11086994
p_914785,33.986659,-118.192416,426,15623.67097042
p_914785,33.986018,-118.192526,427,15695.49486004
p_914785,33.985249,-118.192632,428,15781.35445496
p_914785,33.985147,-118.192647,429,15792.75309063
p_914785,33.984833,-118.19269,430,15827.80852975
p_914785,33.984246,-118.192772,431,15893.35918296
p_914785,33.982521,-118.193072,432,16086.6974073
p_914785,33.982407,-118.193092,433,16099.47685715
p_914785,33.982521,-118.194177,434,16200.5292334
p_914785,33.982644,-118.195242,435,16299.88035857
p_914785,33.982744,-118.196332,436,16401.20913985
p_914785,33.982836,-118.197265,437,16488.02338865
p_914785,33.98285,-118.197402,438,16500.77754027
p_914785,33.982961,-118.198495,439,16602.52205535
p_914785,33.983058,-118.199584,440,16703.72269971
p_914785,33.983314,-118.201995,441,16928.30868849
p_914785,33.983379,-118.202608,442,16985.40863511
p_914785,33.983179,-118.202596,443,17007.62074584
p_914785,33.982994,-118.202594,444,17028.14216289
p_914785,33.982577,-118.202599,445,17074.39897559
p_914785,33.982544,-118.2026,446,17078.06057006
p_914785,33.982086,-118.202605,447,17128.86497743
p_914785,33.982043,-118.202605,448,17133.6346261
p_914785,33.981297,-118.202599,449,17216.38433646
p_914785,33.981045,-118.202597,450,17244.33730298
p_914785,33.980723,-118.202595,451,17280.05467824
p_914785,33.980457,-118.202593,452,17309.56051846
p_914785,33.98017,-118.202591,453,17341.39567765
p_914785,33.980097,-118.202577,454,17349.59567919
p_914785,33.979889,-118.202538,455,17372.94722791
p_914785,33.979664,-118.202369,456,17402.38796046
p_914785,33.979685,-118.202576,457,17421.65747342
p_914785,33.979697,-118.202729,458,17435.8582279
p_914785,33.979703,-118.202785,459,17441.07562803
p_914785,33.97972,-118.20295,460,17456.43890294
p_914785,33.979758,-118.203288,461,17487.95550411
p_914785,33.979803,-118.203677,462,17524.24660323
p_914785,33.979813,-118.203769,463,17532.82007137
p_914785,33.979835,-118.203974,464,17551.91996104
p_914785,33.979848,-118.204101,465,17563.74385798
p_914785,33.979871,-118.204328,466,17584.87472612
p_914785,33.979912,-118.20472,467,17621.38246303
p_914785,33.97993,-118.204886,468,17636.8513383
p_914785,33.980032,-118.205844,469,17726.09679098
p_914785,33.980079,-118.206295,470,17768.09687795
p_914785,33.979879,-118.206291,471,17790.28436188
